Age,BootcampLoanYesNo,BootcampName,BootcampRecommend,ChildrenNumber,CityPopulation,CodeEventConferences,CodeEventDjangoGirls,CodeEventFCC,CodeEventGameJam,CodeEventGirlDev,CodeEventHackathons,CodeEventMeetup,CodeEventNodeSchool,CodeEventNone,CodeEventOther,CodeEventRailsBridge,CodeEventRailsGirls,CodeEventStartUpWknd,CodeEventWkdBootcamps,CodeEventWomenCode,CodeEventWorkshops,CommuteTime,CountryCitizen,CountryLive,EmploymentField,EmploymentFieldOther,EmploymentStatus,EmploymentStatusOther,ExpectedEarning,FinanciallySupporting,FirstDevJob,Gender,GenderOther,HasChildren,HasDebt,HasFinancialDependents,HasHighSpdInternet,HasHomeMortgage,HasServedInMilitary,HasStudentDebt,HomeMortgageOwe,HoursLearning,ID.x,ID.y,Income,IsEthnicMinority,IsReceiveDisabilitiesBenefits,IsSoftwareDev,IsUnderEmployed,JobApplyWhen,JobInterestBackEnd,JobInterestDataEngr,JobInterestDataSci,JobInterestDevOps,JobInterestFrontEnd,JobInterestFullStack,JobInterestGameDev,JobInterestInfoSec,JobInterestMobile,JobInterestOther,JobInterestProjMngr,JobInterestQAEngr,JobInterestUX,JobPref,JobRelocateYesNo,JobRoleInterest,JobWherePref,LanguageAtHome,MaritalStatus,MoneyForLearning,MonthsProgramming,NetworkID,Part1EndTime,Part1StartTime,Part2EndTime,Part2StartTime,PodcastChangeLog,PodcastCodeNewbie,PodcastCodePen,PodcastDevTea,PodcastDotNET,PodcastGiantRobots,PodcastJSAir,PodcastJSJabber,PodcastNone,PodcastOther,PodcastProgThrowdown,PodcastRubyRogues,PodcastSEDaily,PodcastSERadio,PodcastShopTalk,PodcastTalkPython,PodcastTheWebAhead,ResourceCodecademy,ResourceCodeWars,ResourceCoursera,ResourceCSS,ResourceEdX,ResourceEgghead,ResourceFCC,ResourceHackerRank,ResourceKA,ResourceLynda,ResourceMDN,ResourceOdinProj,ResourceOther,ResourcePluralSight,ResourceSkillcrush,ResourceSO,ResourceTreehouse,ResourceUdacity,ResourceUdemy,ResourceW3S,SchoolDegree,SchoolMajor,StudentDebtOwe,YouTubeCodeCourse,YouTubeCodingTrain,YouTubeCodingTut360,YouTubeComputerphile,YouTubeDerekBanas,YouTubeDevTips,YouTubeEngineeredTruth,YouTubeFCC,YouTubeFunFunFunction,YouTubeGoogleDev,YouTubeLearnCode,YouTubeLevelUpTuts,YouTubeMIT,YouTubeMozillaHacks,YouTubeOther,YouTubeSimplilearn,YouTubeTheNewBoston,BootcampFinish,Set
22,0,33,1,2,2,1,1,0,1,1,1,1,1,1,62,1,1,1,1,1,1,4,5,3,12,36,6,24,63,1,1,3,3,1,1,1,1,0,1,0,61,26,103,61,107,0,0,1,1,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,5,1,38,8,627,689,691,614,614,0,1,0,0,1,1,0,0,1,51,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,70,1,1,1,1,1,0,0,2,3,77,1,0,1,1,1,0,1,0,1,0,1,1,1,1,64,1,1,0.0,Train
17,0,59,1,5,0,1,1,1,1,1,1,1,1,1,62,0,0,1,1,1,1,6,59,50,14,36,8,24,7,1,2,3,3,0,0,1,1,2,2,2,61,28,157,766,111,1,0,0,2,1,0,0,1,1,1,0,1,1,1,12,1,1,1,6,0,137,2,41,1,45,15,573,578,581,520,520,1,1,1,1,1,1,1,1,1,51,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,70,1,1,1,0,1,1,0,9,197,77,1,1,1,1,1,1,1,1,1,1,1,0,1,1,64,1,0,0.0,Train
8,1,141,1,5,0,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,0,2,58,49,8,36,2,24,63,1,1,3,3,0,0,1,1,2,1,2,61,10,786,147,111,1,1,1,1,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,3,122,0,590,986,988,854,854,1,1,1,0,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,70,1,1,1,1,1,1,1,3,197,77,1,1,1,1,1,1,1,1,1,1,1,1,0,1,64,1,1,1.0,Train
26,0,24,1,5,0,1,1,1,1,1,1,1,1,1,62,1,1,1,1,0,1,6,76,67,14,36,4,24,50,2,2,1,3,2,0,0,1,2,0,2,61,14,901,612,111,0,0,0,2,4,1,0,1,1,1,1,1,1,1,12,1,1,1,6,1,133,2,14,1,23,6,840,495,499,445,445,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,47,1,1,1,1,1,1,1,4,41,77,1,1,1,1,1,1,1,1,1,1,1,1,0,1,64,1,1,0.0,Train
49,0,52,1,5,1,1,1,1,1,1,0,1,1,1,62,1,1,1,1,1,1,6,34,27,14,36,9,24,35,2,2,1,3,2,2,2,2,2,2,2,61,8,703,16,111,0,2,0,2,3,1,1,1,1,1,0,1,1,1,12,1,1,1,6,0,142,1,14,1,60,2,773,399,405,358,358,1,0,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,70,1,1,0,1,1,1,0,2,197,77,1,1,1,1,1,0,1,0,1,1,1,1,1,1,64,1,1,0.0,Train
49,1,65,1,5,3,1,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,6,79,70,14,36,9,24,42,2,2,5,3,2,2,2,2,2,2,2,61,5,796,921,111,2,2,0,2,1,0,1,1,1,0,0,1,1,1,12,1,1,0,6,0,212,1,62,5,98,7,835,120,121,921,921,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,70,1,1,0,1,1,0,1,10,197,77,1,1,1,1,1,0,1,1,1,0,1,1,1,1,64,1,1,1.0,Train
20,0,129,0,5,1,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,6,76,67,14,36,4,24,41,2,2,3,3,2,0,0,1,2,0,2,61,36,173,672,111,0,0,0,2,3,0,1,1,1,0,0,1,1,1,12,1,1,1,6,0,156,1,14,3,78,8,432,848,850,749,749,0,1,1,1,1,1,1,1,1,51,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,70,1,1,0,0,1,0,0,2,167,77,1,1,0,1,1,1,1,1,1,1,0,0,1,1,64,1,1,0.0,Train
10,0,55,0,5,0,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,6,76,67,14,36,1,24,63,2,2,3,3,2,0,0,1,2,0,2,61,14,934,300,111,0,0,0,2,5,1,1,1,1,1,1,1,1,1,12,1,1,1,0,2,212,3,14,3,60,8,17,139,144,125,125,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,70,1,1,0,1,1,1,0,7,197,77,1,1,1,1,1,1,1,0,1,1,0,1,1,1,64,1,1,1.0,Train
24,0,126,1,5,0,0,1,1,1,1,0,0,1,1,62,1,1,1,1,1,1,0,76,67,12,36,2,24,63,2,1,1,3,2,0,0,1,2,0,2,61,4,499,417,24,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,3,70,10,664,923,925,804,804,1,1,1,0,1,1,1,1,1,51,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,70,0,1,0,1,1,1,1,2,105,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
14,0,124,1,5,2,0,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,0,76,67,0,36,2,24,35,2,2,3,3,2,0,0,0,2,0,2,61,26,531,778,54,0,0,0,1,3,0,1,1,1,0,0,1,1,0,12,1,1,0,6,1,95,1,14,3,78,1,348,128,130,114,115,1,0,0,1,1,1,1,1,1,51,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,70,1,1,1,1,1,1,1,2,19,77,1,1,1,1,1,1,1,0,1,1,1,1,1,1,64,1,1,0.0,Train
12,1,135,1,5,2,1,1,1,1,0,0,1,1,1,62,1,1,0,0,0,1,0,76,67,3,36,2,24,42,2,2,3,3,2,1,0,1,0,0,1,61,22,535,911,64,1,0,0,1,1,1,0,0,1,0,0,1,1,0,12,1,1,0,6,1,16,1,14,3,36,10,967,444,448,399,399,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,70,1,1,0,1,1,0,0,2,180,59,1,1,1,1,1,0,1,0,1,1,0,1,1,1,64,1,1,1.0,Train
26,0,68,1,5,2,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,1,76,67,12,36,2,24,63,2,1,3,3,2,0,0,1,2,0,2,61,14,376,327,26,1,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,26,3,107,16,454,176,177,161,162,1,1,1,1,1,1,1,0,1,51,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,70,1,1,0,1,1,1,1,2,143,77,1,1,1,1,1,1,1,1,0,1,1,1,1,1,64,1,1,1.0,Train
49,0,141,0,5,3,1,1,0,1,1,1,1,1,1,62,1,1,1,1,1,1,6,79,70,14,36,9,24,63,2,2,5,3,2,2,2,2,2,2,2,61,5,16,921,111,2,2,0,2,5,1,1,1,1,1,1,1,1,1,12,1,1,1,0,2,212,3,62,5,0,35,860,1054,1057,921,921,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,70,1,1,1,1,1,1,1,10,197,77,1,1,0,1,0,1,1,0,1,1,1,1,1,1,64,1,0,1.0,Train
17,1,87,1,5,2,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,0,11,8,12,36,2,24,63,2,1,3,3,2,1,0,1,0,0,1,61,5,265,840,24,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,3,82,14,824,767,771,680,680,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,70,1,1,0,1,1,1,0,2,81,61,1,1,1,1,1,1,1,1,1,0,1,1,1,1,64,1,1,1.0,Train
36,0,79,1,1,2,1,1,1,1,0,1,0,1,1,62,1,1,1,1,1,0,1,76,67,12,36,2,24,63,0,1,1,3,1,0,1,1,2,0,2,61,6,700,214,69,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,0,102,18,290,746,748,662,662,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,70,1,1,0,1,1,1,0,2,130,77,1,1,1,1,1,1,0,1,1,1,1,1,1,1,64,1,1,1.0,Train
22,0,141,1,5,0,1,1,1,0,0,0,0,1,1,62,1,1,0,1,1,0,5,23,67,12,36,2,24,63,2,0,3,3,2,0,0,1,2,0,2,61,5,646,331,76,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,1,64,35,656,140,137,130,126,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,70,1,1,0,0,0,0,0,6,197,77,1,1,1,1,1,1,1,1,1,0,1,1,1,1,64,1,1,1.0,Train
16,0,96,1,5,2,1,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,4,76,67,12,36,2,24,63,2,1,3,3,2,1,0,1,0,0,0,61,10,638,136,47,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,3,86,14,565,314,321,282,282,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,70,1,1,0,1,1,1,1,2,87,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
23,1,121,0,1,0,0,1,1,1,1,1,1,1,1,62,0,1,1,0,1,1,3,76,67,11,36,7,24,42,0,2,1,3,1,1,1,1,0,0,0,61,10,468,902,24,1,0,0,1,1,0,1,1,0,0,0,1,0,1,12,1,1,1,3,2,148,0,14,0,74,18,1003,866,868,762,762,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,70,1,0,0,1,0,0,0,2,195,77,1,1,1,1,1,0,1,0,1,1,1,1,1,1,64,1,1,1.0,Train
27,1,74,1,2,2,1,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,5,76,67,12,36,7,24,35,0,2,3,3,1,1,1,1,1,0,1,25,36,1005,627,60,1,0,0,0,3,1,1,1,1,0,1,1,1,1,12,1,1,1,6,0,15,1,14,1,86,2,106,312,318,280,280,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,70,1,1,0,1,1,1,0,7,197,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,0.0,Train
26,1,126,1,5,2,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,2,76,67,7,36,2,24,43,2,2,1,3,2,1,0,1,0,0,0,61,24,655,366,111,1,0,0,1,2,0,1,0,1,0,0,1,1,0,12,1,1,0,4,0,117,2,52,3,25,3,221,82,84,74,73,1,0,1,1,1,1,1,1,1,51,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,13,1,1,1,0,1,1,1,4,65,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,0.0,Train
14,0,141,1,5,0,1,1,1,1,1,0,1,1,1,62,1,1,1,1,1,1,4,38,62,3,36,2,24,63,2,2,1,3,2,0,0,1,2,0,2,61,2,760,786,111,0,0,0,1,5,1,1,1,1,1,1,1,1,1,12,1,1,1,0,2,212,3,50,3,122,61,977,532,536,479,479,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,70,1,1,1,1,1,1,0,2,117,77,1,1,1,1,1,1,1,1,1,1,0,1,1,1,64,1,1,1.0,Train
16,1,141,1,5,2,1,1,0,1,1,0,1,1,1,62,1,1,1,0,1,1,4,38,31,3,36,7,24,63,1,2,3,3,0,0,1,0,2,0,2,61,28,344,518,36,0,0,0,1,5,1,1,1,1,1,1,1,1,1,12,1,1,1,0,2,212,3,14,3,41,1,239,395,402,356,356,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,70,1,1,0,1,1,1,0,7,197,77,1,1,0,1,1,1,1,0,1,1,0,1,1,1,64,1,1,0.0,Train
17,0,95,1,5,0,1,1,1,0,1,0,0,1,1,62,1,1,1,1,1,0,5,76,67,12,36,2,24,63,2,0,3,3,2,1,0,1,0,0,1,61,10,299,199,111,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,3,78,31,880,111,115,100,100,1,1,1,1,1,1,0,0,1,51,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,70,1,1,1,1,1,0,1,1,58,14,1,1,1,0,0,1,1,1,1,1,1,0,0,1,64,1,1,1.0,Train
14,0,104,1,5,0,1,1,1,1,0,1,0,1,1,62,1,1,1,1,0,1,0,76,67,12,36,2,24,63,2,1,1,3,2,1,0,1,0,0,1,61,14,951,899,26,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,3,53,15,759,958,960,831,831,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,70,1,1,0,1,1,1,0,2,167,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
18,1,48,0,5,0,1,1,1,1,1,1,0,1,1,62,1,1,1,0,1,0,4,76,67,12,36,2,24,63,2,1,3,3,2,1,0,1,0,0,1,61,28,411,106,47,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,3,95,20,749,742,744,658,658,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,70,1,1,0,0,1,1,0,2,167,77,1,1,1,1,1,1,1,1,1,0,0,1,0,1,64,1,1,1.0,Train
13,0,65,1,5,1,0,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,6,76,67,14,36,1,24,37,2,2,3,3,2,0,0,1,2,0,2,61,10,644,720,111,0,0,0,2,1,0,1,1,1,0,0,1,1,1,12,1,1,0,3,1,110,1,14,3,98,6,740,476,480,429,429,1,0,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,70,0,0,0,0,1,1,1,7,197,77,1,1,1,1,1,1,1,1,0,1,1,1,1,1,64,1,1,1.0,Train
49,0,74,1,5,3,1,1,1,1,1,1,1,1,1,62,1,1,1,1,0,1,6,79,70,14,36,9,24,63,2,1,5,3,2,2,2,2,2,2,2,61,28,782,921,111,2,2,1,2,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,62,5,67,7,844,820,822,921,921,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,70,1,1,0,1,1,1,1,10,197,77,1,1,1,1,1,1,1,1,1,1,0,1,1,1,64,1,1,1.0,Train
24,0,31,1,0,0,1,1,0,1,1,1,1,1,1,62,1,1,1,1,1,1,1,35,28,12,36,2,24,15,1,2,3,3,1,0,1,1,2,0,2,61,13,740,311,26,0,0,0,1,1,1,1,1,1,0,0,0,1,1,12,1,1,1,3,1,179,2,25,1,36,12,26,490,494,441,441,1,1,1,1,0,1,0,1,1,51,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,70,0,1,1,1,1,1,1,4,142,77,0,1,1,1,0,1,1,1,0,1,1,1,1,1,64,1,1,0.0,Train
49,0,141,1,5,3,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,6,79,70,14,36,9,24,53,2,2,5,3,2,2,2,2,2,2,2,61,33,571,921,111,2,2,0,2,3,1,1,1,1,1,0,1,1,1,12,1,1,1,6,1,212,2,62,5,122,24,218,875,874,921,921,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,70,0,1,0,0,1,1,0,10,197,77,1,1,1,1,1,1,1,0,0,1,1,1,1,1,64,1,1,0.0,Train
23,0,67,1,5,1,1,1,1,1,0,1,1,1,1,62,1,1,1,1,1,1,6,76,67,14,36,9,9,37,2,2,1,3,2,1,0,1,1,0,1,26,28,498,605,111,0,0,0,2,0,1,1,1,1,1,1,1,1,1,2,1,1,1,3,0,100,1,14,1,36,12,455,724,726,641,641,1,0,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,70,0,1,0,0,1,1,1,6,172,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
25,0,69,1,5,0,0,1,1,1,0,1,0,1,1,62,1,1,0,1,0,1,1,76,67,12,36,2,24,63,2,1,1,3,2,1,0,1,1,0,0,57,8,567,847,84,1,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,1,31,30,973,343,348,308,308,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,70,0,1,0,0,1,0,0,0,161,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
16,1,120,1,5,0,0,1,1,1,1,0,1,1,1,62,1,1,1,1,1,1,6,76,67,14,36,5,24,41,2,2,3,3,2,1,0,1,0,0,1,61,28,859,892,111,0,0,0,2,1,0,1,1,1,1,0,1,0,0,12,1,1,1,3,1,206,2,14,3,104,8,28,246,251,225,225,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,32,1,1,0,1,0,1,0,2,150,34,1,0,1,0,0,1,1,1,1,1,1,1,0,1,64,1,1,0.0,Train
49,1,104,1,5,3,1,1,1,1,0,0,1,1,1,62,1,1,1,1,0,1,6,79,70,14,36,9,24,39,2,2,5,3,2,2,2,2,2,2,2,61,28,355,921,111,2,2,0,2,1,1,1,1,1,1,0,1,1,1,12,1,1,1,3,1,212,1,62,5,94,9,369,410,396,921,921,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,70,0,0,0,1,1,1,0,10,197,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,0.0,Train
49,1,51,1,5,3,1,1,1,1,1,0,0,1,1,62,1,1,1,1,1,1,6,79,70,14,36,9,24,63,2,0,5,3,2,2,2,2,2,2,2,61,5,122,921,111,2,2,1,2,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,62,5,98,18,495,634,636,921,921,1,1,1,1,1,1,1,1,1,51,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,70,0,1,0,0,1,0,0,10,197,77,1,1,1,1,1,1,1,1,0,1,1,1,1,1,64,1,1,1.0,Train
41,0,43,0,5,0,0,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,3,76,67,14,17,6,24,63,2,2,3,3,2,0,0,1,2,1,2,61,17,268,830,36,0,0,0,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,1,2,212,3,14,1,86,24,981,706,709,627,627,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,70,1,1,0,1,1,1,0,2,19,77,1,1,1,1,1,1,1,1,1,1,1,0,1,1,64,1,1,1.0,Train
16,0,90,1,5,2,1,1,1,1,1,0,0,1,1,62,1,1,1,1,1,1,4,25,66,12,36,2,24,63,2,1,3,3,2,0,0,1,2,0,2,61,48,405,845,60,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,16,3,78,61,1000,1009,1011,877,877,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,70,1,1,0,1,1,1,0,2,25,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
25,0,27,1,5,1,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,6,76,35,14,36,9,8,37,2,2,3,3,2,0,0,1,2,0,2,61,22,370,196,111,1,0,0,2,3,1,1,1,1,0,0,0,0,0,12,1,1,0,6,2,35,0,14,1,111,12,731,1029,1031,889,889,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,70,1,1,0,0,1,0,0,1,100,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,0.0,Train
23,1,62,1,5,0,1,1,1,1,1,1,1,1,1,62,1,1,1,1,0,1,6,76,67,14,36,5,24,44,2,2,1,3,2,1,0,1,0,0,1,61,22,865,698,111,0,0,0,2,1,1,1,1,1,0,0,1,1,1,12,1,1,1,5,0,41,1,14,1,107,24,711,113,117,102,102,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,70,0,1,0,1,1,1,1,7,197,22,1,1,1,1,1,1,1,1,0,1,1,0,0,1,64,1,1,1.0,Train
14,0,12,1,5,2,1,1,1,1,0,1,0,1,1,62,1,1,1,1,0,1,0,76,67,12,36,2,24,50,2,2,1,3,2,1,0,1,0,0,0,61,28,834,463,60,0,0,0,1,3,0,1,1,1,0,0,1,1,1,12,1,1,1,3,0,111,2,14,3,74,12,238,567,570,510,510,0,0,0,0,1,1,1,0,1,51,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,70,0,1,0,1,0,1,0,2,132,77,0,1,1,1,1,0,0,1,1,1,1,1,0,0,64,1,1,1.0,Train
49,0,48,1,5,3,0,1,1,1,1,1,0,1,1,62,1,0,1,1,1,1,6,79,70,14,36,9,24,63,2,1,5,3,2,2,2,2,2,2,2,61,10,1023,921,111,2,2,1,2,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,62,5,94,30,319,980,981,921,921,1,1,1,1,1,0,1,1,1,51,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,60,1,1,1,1,1,1,0,10,197,77,1,1,1,1,0,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
12,0,130,0,5,0,1,1,1,1,1,0,1,1,1,62,1,1,1,1,1,1,0,42,34,0,36,2,24,41,2,2,3,3,2,0,0,1,2,0,2,61,13,288,802,60,0,0,0,1,3,1,1,1,1,0,0,1,1,1,12,1,1,1,3,1,41,1,33,3,23,2,59,661,663,592,592,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,70,1,1,0,1,1,1,0,2,174,77,1,1,1,1,1,0,1,0,1,1,1,1,1,1,64,1,1,0.0,Train
16,0,81,1,5,1,0,1,1,1,1,0,0,1,1,62,1,1,1,1,1,0,2,76,67,12,36,2,24,63,2,1,2,3,2,1,0,1,0,0,1,61,17,767,763,60,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,3,94,35,801,972,974,843,843,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,53,1,1,0,1,1,1,0,4,51,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
6,0,1,1,5,0,1,1,0,1,1,1,1,1,1,62,1,1,1,1,1,1,5,78,69,12,36,7,24,63,2,1,3,3,2,0,0,1,2,0,2,61,5,816,775,92,1,0,1,1,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,59,3,36,1,527,649,651,582,582,1,0,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,70,1,1,1,1,1,1,1,5,197,77,1,1,1,1,1,1,1,1,1,0,1,1,1,1,64,1,1,1.0,Train
18,0,108,1,5,0,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,2,76,67,7,36,2,24,37,2,2,1,3,2,1,0,1,0,0,1,61,28,914,513,39,0,0,0,1,3,0,1,1,1,1,0,1,0,1,12,1,1,1,3,0,132,2,14,3,82,4,334,75,77,67,67,1,0,1,1,1,1,1,1,1,26,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,70,1,1,0,1,1,0,0,2,108,24,1,1,1,1,1,1,1,1,1,0,1,1,0,1,38,1,1,0.0,Train
9,0,4,1,5,0,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,6,73,64,14,36,5,24,63,0,2,3,3,0,1,1,1,1,0,1,4,10,219,353,111,1,0,0,2,5,1,1,1,1,1,1,1,1,1,12,1,1,1,0,2,212,3,55,3,17,3,554,957,959,830,830,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,70,1,1,0,1,1,0,1,8,197,14,1,1,0,1,0,1,1,0,1,1,1,1,1,1,64,1,0,0.0,Train
26,0,65,1,2,2,1,1,1,1,1,0,1,0,1,62,1,1,1,1,1,0,2,76,67,12,36,2,24,63,0,0,3,3,1,1,1,1,0,1,0,61,5,237,243,102,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,1,51,30,893,384,389,346,346,1,1,1,1,1,1,1,1,1,51,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,70,0,1,0,0,0,0,1,2,135,77,1,1,1,1,1,0,1,0,1,1,1,1,0,0,64,1,1,1.0,Train
